<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	-0.000682
0.998459	-0.036328
0.993844	-0.073759
0.986185	-0.109960
0.975528	-0.145515
0.961940	-0.180247
0.945503	-0.213988
0.926320	-0.246575
0.904509	-0.277848
0.880203	-0.307618
0.853553	-0.335728
0.824724	-0.361906
0.793893	-0.385975
0.761249	-0.407782
0.726995	-0.427162
0.691342	-0.443927
0.654509	-0.457951
0.616723	-0.469112
0.578217	-0.477329
0.539230	-0.482515
0.500000	-0.484775
0.460770	-0.483822
0.421783	-0.479912
0.383277	-0.472956
0.345492	-0.462997
0.308658	-0.450159
0.273005	-0.434465
0.238751	-0.416041
0.206107	-0.395027
0.175276	-0.371537
0.146447	-0.345718
0.119797	-0.317745
0.095492	-0.287782
0.073680	-0.255990
0.054497	-0.222587
0.038060	-0.187762
0.024472	-0.151700
0.013815	-0.114636
0.006156	-0.076749
0.001541	-0.037418
0.000000	0.000000
0.001541	0.037060
0.006156	0.076557
0.013815	0.114487
0.024472	0.151579
0.038060	0.187710
0.054497	0.222606
0.073680	0.256088
0.095492	0.287922
0.119797	0.317926
0.146447	0.345934
0.175276	0.371766
0.206107	0.395253
0.238751	0.416246
0.273005	0.434628
0.308658	0.450240
0.345492	0.463064
0.383277	0.472982
0.421783	0.479942
0.460770	0.483885
0.500000	0.484929
0.539230	0.482809
0.578217	0.477819
0.616723	0.469857
0.654509	0.459003
0.691342	0.445318
0.726995	0.428903
0.761249	0.409862
0.793893	0.388316
0.824724	0.364416
0.853553	0.338315
0.880203	0.310196
0.904509	0.280272
0.926320	0.248727
0.945503	0.215770
0.961940	0.181609
0.975528	0.146443
0.986185	0.110495
0.993844	0.073967
0.998459	0.036323
</coords>
