<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.005173
0.960740	-0.005239
0.921541	-0.005302
0.882463	-0.007143
0.843566	-0.010376
0.804910	-0.018465
0.766555	-0.029587
0.728560	-0.042732
0.690983	-0.057342
0.653883	-0.072652
0.617317	-0.087952
0.581340	-0.102667
0.546010	-0.116377
0.511379	-0.128801
0.477501	-0.139783
0.444430	-0.149182
0.412215	-0.156874
0.380906	-0.162822
0.350552	-0.167137
0.321199	-0.169928
0.292893	-0.171208
0.265677	-0.171070
0.239594	-0.169692
0.214683	-0.167045
0.190983	-0.163271
0.168530	-0.158475
0.147360	-0.152719
0.127504	-0.146067
0.108993	-0.138537
0.091857	-0.130315
0.076120	-0.121296
0.061809	-0.111548
0.048943	-0.101100
0.037545	-0.090099
0.027630	-0.078549
0.019215	-0.066346
0.012312	-0.053990
0.006932	-0.040846
0.003083	-0.026790
0.000771	-0.011190
0.000000	0.000000
0.000771	0.010368
0.003083	0.026915
0.006932	0.043267
0.012312	0.056641
0.019215	0.069868
0.027630	0.082732
0.037545	0.095183
0.048943	0.106950
0.061809	0.118010
0.076120	0.128348
0.091857	0.137735
0.108993	0.146196
0.127504	0.153656
0.147360	0.160051
0.168530	0.165369
0.190983	0.169507
0.214683	0.172371
0.239594	0.174141
0.265677	0.174454
0.292893	0.174214
0.321199	0.172474
0.350552	0.169813
0.380906	0.166067
0.412215	0.161342
0.444430	0.155747
0.477501	0.149271
0.511379	0.142058
0.546010	0.134182
0.581340	0.125710
0.617317	0.116745
0.653883	0.107339
0.690983	0.097565
0.728560	0.087468
0.766555	0.077082
0.804910	0.066503
0.843566	0.055721
0.882463	0.044694
0.921541	0.034013
0.960740	0.023554
1.000000	0.012675
</coords>
