<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.003800
0.960740	0.001421
0.921541	0.004625
0.882463	0.005026
0.843566	0.002930
0.804910	-0.001555
0.766555	-0.008392
0.728560	-0.017434
0.690983	-0.028130
0.653883	-0.039951
0.617317	-0.052290
0.581340	-0.064519
0.546010	-0.076105
0.511379	-0.086635
0.477501	-0.095811
0.444430	-0.103454
0.412215	-0.109509
0.380906	-0.114033
0.350552	-0.117079
0.321199	-0.118746
0.292893	-0.119018
0.265678	-0.118229
0.239594	-0.116286
0.214683	-0.113342
0.190983	-0.109470
0.168530	-0.104752
0.147360	-0.099280
0.127504	-0.093186
0.108994	-0.086500
0.091857	-0.079456
0.076121	-0.072086
0.061809	-0.064513
0.048944	-0.056862
0.037545	-0.049251
0.027630	-0.041741
0.019215	-0.034406
0.012312	-0.027172
0.006932	-0.020319
0.003083	-0.013642
0.000771	-0.005414
0.000000	0.000000
0.000771	0.006716
0.003083	0.016464
0.006932	0.024605
0.012312	0.032797
0.019215	0.041275
0.027630	0.049606
0.037545	0.058035
0.048944	0.066310
0.061809	0.074359
0.076121	0.082171
0.091857	0.089591
0.108994	0.096588
0.127504	0.103060
0.147360	0.108910
0.168530	0.114088
0.190983	0.118490
0.214683	0.122013
0.239594	0.124714
0.265678	0.126495
0.292893	0.127023
0.321199	0.126826
0.350552	0.125808
0.380906	0.123578
0.412215	0.120509
0.444430	0.116646
0.477501	0.111953
0.511379	0.106559
0.546010	0.100502
0.581340	0.093839
0.617317	0.086658
0.653883	0.079016
0.690983	0.071015
0.728560	0.062767
0.766555	0.054357
0.804910	0.045887
0.843566	0.037441
0.882463	0.029071
0.921541	0.020837
0.960740	0.012757
1.000000	0.004697
</coords>
