<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.000468
0.960740	0.003091
0.921541	0.005642
0.882463	0.006000
0.843566	0.004317
0.804910	0.000651
0.766555	-0.004768
0.728560	-0.011707
0.690983	-0.019904
0.653883	-0.029088
0.617317	-0.038876
0.581340	-0.048837
0.546010	-0.058506
0.511379	-0.067524
0.477502	-0.075510
0.444430	-0.082092
0.412215	-0.087156
0.380906	-0.090757
0.350552	-0.093013
0.321199	-0.094025
0.292893	-0.093806
0.265678	-0.092684
0.239594	-0.090659
0.214683	-0.087875
0.190983	-0.084410
0.168530	-0.080359
0.147360	-0.075812
0.127504	-0.070901
0.108994	-0.065636
0.091857	-0.060194
0.076121	-0.054572
0.061809	-0.048866
0.048944	-0.043141
0.037545	-0.037436
0.027630	-0.031793
0.019215	-0.026290
0.012312	-0.020958
0.006932	-0.015811
0.003083	-0.010773
0.000771	-0.003459
0.000000	0.000000
0.000771	0.003996
0.003083	0.012471
0.006932	0.019145
0.012312	0.026173
0.019215	0.033482
0.027630	0.040848
0.037545	0.048357
0.048944	0.055844
0.061809	0.063274
0.076121	0.070632
0.091857	0.077748
0.108994	0.084612
0.127504	0.091095
0.147360	0.097123
0.168530	0.102648
0.190983	0.107567
0.214683	0.111746
0.239594	0.115163
0.265678	0.117582
0.292893	0.118646
0.321199	0.118939
0.350552	0.118249
0.380906	0.116174
0.412215	0.113156
0.444430	0.109263
0.477502	0.104431
0.511379	0.098935
0.546010	0.092768
0.581340	0.085974
0.617317	0.078649
0.653883	0.070873
0.690983	0.062796
0.728560	0.054579
0.766555	0.046323
0.804910	0.038148
0.843566	0.030175
0.882463	0.022409
0.921541	0.014930
0.960740	0.007816
1.000000	0.001079
</coords>
