<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.002227
0.960740	0.002274
0.921541	0.005247
0.882463	0.005703
0.843566	0.003859
0.804910	-0.000185
0.766555	-0.006321
0.728560	-0.014382
0.690983	-0.023954
0.653883	-0.034613
0.617317	-0.045836
0.581340	-0.057075
0.546010	-0.067825
0.511379	-0.077689
0.477502	-0.086339
0.444430	-0.093512
0.412215	-0.099130
0.380906	-0.103245
0.350552	-0.105945
0.321199	-0.107341
0.292893	-0.107387
0.265678	-0.106462
0.239594	-0.104502
0.214683	-0.101648
0.190983	-0.097975
0.168530	-0.093577
0.147360	-0.088539
0.127504	-0.082996
0.108994	-0.076956
0.091857	-0.070656
0.076121	-0.064096
0.061809	-0.057398
0.048944	-0.050635
0.037545	-0.043897
0.027630	-0.037235
0.019215	-0.030757
0.012312	-0.024392
0.006932	-0.018249
0.003083	-0.012550
0.000771	-0.004555
0.000000	0.000000
0.000771	0.005529
0.003083	0.014751
0.006932	0.022312
0.012312	0.030041
0.019215	0.038006
0.027630	0.045955
0.037545	0.053939
0.048944	0.061809
0.061809	0.069545
0.076121	0.077139
0.091857	0.084402
0.108994	0.091321
0.127504	0.097781
0.147360	0.103694
0.168530	0.109015
0.190983	0.113631
0.214683	0.117430
0.239594	0.120433
0.265678	0.122511
0.292893	0.123239
0.321199	0.123239
0.350552	0.122419
0.380906	0.120246
0.412215	0.117199
0.444430	0.113336
0.477502	0.108590
0.511379	0.103158
0.546010	0.097050
0.581340	0.090316
0.617317	0.083059
0.653883	0.075342
0.690983	0.067294
0.728560	0.059054
0.766555	0.050714
0.804910	0.042385
0.843566	0.034168
0.882463	0.026095
0.921541	0.018223
0.960740	0.010588
1.000000	0.003126
</coords>
