<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.000751
0.960740	0.002975
0.921541	0.005603
0.882463	0.005978
0.843566	0.004264
0.804910	0.000527
0.766555	-0.005026
0.728560	-0.012175
0.690983	-0.020630
0.653883	-0.030093
0.617317	-0.040153
0.581340	-0.050360
0.546010	-0.060239
0.511379	-0.069424
0.477502	-0.077542
0.444430	-0.084242
0.412215	-0.089414
0.380906	-0.093112
0.350552	-0.095450
0.321199	-0.096531
0.292893	-0.096354
0.265678	-0.095262
0.239594	-0.093242
0.214683	-0.090435
0.190983	-0.086923
0.168530	-0.082799
0.147360	-0.078154
0.127504	-0.073120
0.108994	-0.067707
0.091857	-0.062103
0.076121	-0.056306
0.061809	-0.050416
0.048944	-0.044500
0.037545	-0.038605
0.027630	-0.032774
0.019215	-0.027094
0.012312	-0.021575
0.006932	-0.016243
0.003083	-0.011101
0.000771	-0.003645
0.000000	0.000000
0.000771	0.004264
0.003083	0.012888
0.006932	0.019727
0.012312	0.026887
0.019215	0.034317
0.027630	0.041794
0.037545	0.049390
0.048944	0.056946
0.061809	0.064434
0.076121	0.071838
0.091857	0.078985
0.108994	0.085864
0.127504	0.092349
0.147360	0.098363
0.168530	0.103859
0.190983	0.108732
0.214683	0.112851
0.239594	0.116201
0.265678	0.118568
0.292893	0.119576
0.321199	0.119819
0.350552	0.119112
0.380906	0.117017
0.412215	0.113991
0.444430	0.110099
0.477502	0.105274
0.511379	0.099779
0.546010	0.093612
0.581340	0.086817
0.617317	0.079493
0.653883	0.071718
0.690983	0.063638
0.728560	0.055408
0.766555	0.047129
0.804910	0.038919
0.843566	0.030893
0.882463	0.023066
0.921541	0.015511
0.960740	0.008298
1.000000	0.001424
</coords>
