<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.010784
0.960740	-0.002695
0.921541	0.000085
0.882463	-0.000822
0.843566	-0.005405
0.804910	-0.012769
0.766555	-0.022638
0.728560	-0.034663
0.690983	-0.048216
0.653883	-0.062663
0.617317	-0.077330
0.581340	-0.091605
0.546010	-0.104979
0.511379	-0.117075
0.477501	-0.127690
0.444430	-0.136682
0.412215	-0.143997
0.380906	-0.149658
0.350552	-0.153712
0.321199	-0.156250
0.292893	-0.157267
0.265678	-0.156933
0.239594	-0.155362
0.214683	-0.152503
0.190983	-0.148502
0.168530	-0.143427
0.147360	-0.137346
0.127504	-0.130353
0.108993	-0.122497
0.091857	-0.113987
0.076120	-0.104821
0.061809	-0.095131
0.048943	-0.085043
0.037545	-0.074654
0.027630	-0.064046
0.019215	-0.053329
0.012312	-0.042715
0.006932	-0.031691
0.003083	-0.020909
0.000771	-0.009411
0.000000	0.000000
0.000771	0.010181
0.003083	0.022484
0.006932	0.033985
0.012312	0.045500
0.019215	0.056571
0.027630	0.067631
0.037545	0.078476
0.048943	0.088947
0.061809	0.099017
0.076120	0.108604
0.091857	0.117519
0.108993	0.125706
0.127504	0.133041
0.147360	0.139443
0.168530	0.144883
0.190983	0.149253
0.214683	0.152437
0.239594	0.154563
0.265678	0.155551
0.292893	0.155495
0.321199	0.154405
0.350552	0.152395
0.380906	0.149325
0.412215	0.145346
0.444430	0.140535
0.477501	0.134877
0.511379	0.128507
0.546010	0.121493
0.581340	0.113901
0.617317	0.105795
0.653883	0.097212
0.690983	0.088210
0.728560	0.078847
0.766555	0.069194
0.804910	0.059359
0.843566	0.049424
0.882463	0.039592
0.921541	0.029793
0.960740	0.020169
1.000000	0.010368
</coords>
