<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.006859
0.960740	-0.079388
0.921541	-0.115445
0.882463	-0.147345
0.843566	-0.177130
0.804910	-0.204314
0.766555	-0.229290
0.728560	-0.252136
0.690983	-0.272449
0.653883	-0.290232
0.617317	-0.305389
0.581340	-0.318032
0.546010	-0.328326
0.511379	-0.336222
0.477501	-0.341853
0.444430	-0.345374
0.412215	-0.346675
0.380906	-0.346179
0.350552	-0.343819
0.321199	-0.339783
0.292893	-0.334156
0.265678	-0.327133
0.239594	-0.318566
0.214683	-0.308776
0.190983	-0.297761
0.168530	-0.285549
0.147360	-0.272208
0.127504	-0.257886
0.108993	-0.242502
0.091857	-0.226267
0.076120	-0.209016
0.061809	-0.190931
0.048944	-0.172228
0.037545	-0.152693
0.027630	-0.132377
0.019215	-0.111526
0.012312	-0.090273
0.006932	-0.068270
0.003083	-0.045434
0.000771	-0.020902
0.000000	0.000000
0.000771	0.018378
0.003083	0.043173
0.006932	0.067103
0.012312	0.089158
0.019215	0.110723
0.027630	0.131750
0.037545	0.152505
0.048944	0.172410
0.061809	0.191572
0.076120	0.210045
0.091857	0.227519
0.108993	0.243997
0.127504	0.259548
0.147360	0.274054
0.168530	0.287471
0.190983	0.299680
0.214683	0.310584
0.239594	0.320204
0.265678	0.328510
0.292893	0.335097
0.321199	0.340537
0.350552	0.344289
0.380906	0.346507
0.412215	0.347057
0.444430	0.345998
0.477501	0.342912
0.511379	0.338096
0.546010	0.331355
0.581340	0.322561
0.617317	0.311865
0.653883	0.299052
0.690983	0.283916
0.728560	0.266416
0.766555	0.246310
0.804910	0.223369
0.843566	0.197195
0.882463	0.167075
0.921541	0.132360
0.960740	0.090028
1.000000	0.006676
</coords>
