<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.007947
0.960740	-0.001666
0.921541	0.001180
0.882463	0.000649
0.843566	-0.002960
0.804910	-0.009331
0.766555	-0.018254
0.728560	-0.029385
0.690983	-0.042095
0.653883	-0.055791
0.617317	-0.069828
0.581340	-0.083547
0.546010	-0.096417
0.511379	-0.108056
0.477501	-0.118197
0.444430	-0.126721
0.412215	-0.133600
0.380906	-0.138874
0.350552	-0.142579
0.321199	-0.144771
0.292893	-0.145531
0.265678	-0.144938
0.239594	-0.143120
0.214683	-0.140093
0.190983	-0.135948
0.168530	-0.130749
0.147360	-0.124589
0.127504	-0.117585
0.108993	-0.109778
0.091857	-0.101425
0.076120	-0.092557
0.061809	-0.083311
0.048943	-0.073859
0.037545	-0.064336
0.027630	-0.054832
0.019215	-0.045421
0.012312	-0.036061
0.006932	-0.027131
0.003083	-0.017802
0.000771	-0.008394
0.000000	0.000000
0.000771	0.009086
0.003083	0.019610
0.006932	0.029269
0.012312	0.038929
0.019215	0.048956
0.027630	0.058653
0.037545	0.068518
0.048943	0.078155
0.061809	0.087441
0.076120	0.096360
0.091857	0.104738
0.108993	0.112535
0.127504	0.119612
0.147360	0.125878
0.168530	0.131288
0.190983	0.135726
0.214683	0.139102
0.239594	0.141540
0.265678	0.142793
0.292893	0.143151
0.321199	0.142465
0.350552	0.140871
0.380906	0.138269
0.412215	0.134781
0.444430	0.130475
0.477501	0.125343
0.511379	0.119492
0.546010	0.112980
0.581340	0.105881
0.617317	0.098255
0.653883	0.090141
0.690983	0.081603
0.728560	0.072710
0.766555	0.063539
0.804910	0.054193
0.843566	0.044759
0.882463	0.035351
0.921541	0.026100
0.960740	0.017068
1.000000	0.008026
</coords>
