<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.001679
0.960740	0.002536
0.921541	0.005386
0.882463	0.005816
0.843566	0.004022
0.804910	0.000094
0.766555	-0.005826
0.728560	-0.013554
0.690983	-0.022721
0.653883	-0.032949
0.617317	-0.043753
0.581340	-0.054621
0.546010	-0.065059
0.511379	-0.074681
0.477502	-0.083141
0.444430	-0.090145
0.412215	-0.095603
0.380906	-0.099567
0.350552	-0.102136
0.321199	-0.103419
0.292893	-0.103382
0.265678	-0.102397
0.239594	-0.100415
0.214683	-0.097578
0.190983	-0.093963
0.168530	-0.089664
0.147360	-0.084768
0.127504	-0.079410
0.108994	-0.073597
0.091857	-0.067551
0.076121	-0.061269
0.061809	-0.054866
0.048944	-0.048412
0.037545	-0.041981
0.027630	-0.035621
0.019215	-0.029434
0.012312	-0.023376
0.006932	-0.017522
0.003083	-0.012043
0.000771	-0.004225
0.000000	0.000000
0.000771	0.005071
0.003083	0.014087
0.006932	0.021391
0.012312	0.028921
0.019215	0.036696
0.027630	0.044481
0.037545	0.052325
0.048944	0.060081
0.061809	0.067728
0.076121	0.075256
0.091857	0.082479
0.108994	0.089387
0.127504	0.095860
0.147360	0.101813
0.168530	0.107201
0.190983	0.111914
0.214683	0.115832
0.239594	0.118963
0.265678	0.121150
0.292893	0.121978
0.321199	0.122066
0.350552	0.121291
0.380906	0.119143
0.412215	0.116101
0.444430	0.112225
0.477502	0.107446
0.511379	0.101985
0.546010	0.095849
0.581340	0.089084
0.617317	0.081793
0.653883	0.074045
0.690983	0.065976
0.728560	0.057732
0.766555	0.049407
0.804910	0.041117
0.843566	0.032968
0.882463	0.024985
0.921541	0.017229
0.960740	0.009750
1.000000	0.002505
</coords>
