<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.011476
0.960740	-0.002828
0.921541	-0.000042
0.882463	-0.001003
0.843566	-0.005762
0.804910	-0.013303
0.766555	-0.023343
0.728560	-0.035553
0.690983	-0.049285
0.653883	-0.063886
0.617317	-0.078681
0.581340	-0.093071
0.546010	-0.106551
0.511379	-0.118746
0.477501	-0.129470
0.444430	-0.138572
0.412215	-0.145990
0.380906	-0.151740
0.350552	-0.155868
0.321199	-0.158488
0.292893	-0.159565
0.265678	-0.159331
0.239594	-0.157821
0.214683	-0.155026
0.190983	-0.151092
0.168530	-0.146090
0.147360	-0.140085
0.127504	-0.133156
0.108993	-0.125383
0.091857	-0.116900
0.076120	-0.107727
0.061809	-0.097974
0.048943	-0.087770
0.037545	-0.077193
0.027630	-0.066334
0.019215	-0.055268
0.012312	-0.044368
0.006932	-0.032769
0.003083	-0.021423
0.000771	-0.009428
0.000000	0.000000
0.000771	0.010409
0.003083	0.023406
0.006932	0.035539
0.012312	0.047627
0.019215	0.058950
0.027630	0.070381
0.037545	0.081525
0.048943	0.092264
0.061809	0.102560
0.076120	0.112298
0.091857	0.121327
0.108993	0.129573
0.127504	0.136927
0.147360	0.143323
0.168530	0.148723
0.190983	0.153038
0.214683	0.156138
0.239594	0.158142
0.265678	0.159060
0.292893	0.158845
0.321199	0.157662
0.350552	0.155480
0.380906	0.152270
0.412215	0.148139
0.444430	0.143159
0.477501	0.137339
0.511379	0.130802
0.546010	0.123631
0.581340	0.115889
0.617317	0.107633
0.653883	0.098912
0.690983	0.089784
0.728560	0.080306
0.766555	0.070543
0.804910	0.060607
0.843566	0.050569
0.882463	0.040634
0.921541	0.030723
0.960740	0.020998
1.000000	0.011134
</coords>
