<reference>
Interpolated airfoil created on 18-Nov-2022 for blade project utd15mw_v3</reference>
<coords>
1.000000	0.000000
1.000000	-0.009070
0.960740	-0.037288
0.921541	-0.058011
0.882463	-0.080614
0.843566	-0.104574
0.804910	-0.128407
0.766555	-0.151789
0.728560	-0.174337
0.690983	-0.195225
0.653883	-0.214214
0.617317	-0.230993
0.581340	-0.245552
0.546010	-0.257954
0.511379	-0.268141
0.477501	-0.276148
0.444430	-0.282012
0.412215	-0.285759
0.380906	-0.287745
0.350552	-0.287853
0.321199	-0.286322
0.292893	-0.283251
0.265678	-0.278793
0.239594	-0.272813
0.214683	-0.265661
0.190983	-0.257310
0.168530	-0.247779
0.147360	-0.237133
0.127504	-0.225537
0.108993	-0.212859
0.091857	-0.199354
0.076120	-0.184778
0.061809	-0.169361
0.048944	-0.153315
0.037545	-0.136385
0.027630	-0.118624
0.019215	-0.100198
0.012312	-0.081447
0.006932	-0.061849
0.003083	-0.040747
0.000771	-0.018954
0.000000	0.000000
0.000771	0.015462
0.003083	0.037645
0.006932	0.060339
0.012312	0.080013
0.019215	0.099229
0.027630	0.117923
0.037545	0.136322
0.048944	0.153790
0.061809	0.170487
0.076120	0.186459
0.091857	0.201356
0.108993	0.215204
0.127504	0.228107
0.147360	0.239946
0.168530	0.250678
0.190983	0.260180
0.214683	0.268344
0.239594	0.275231
0.265678	0.280810
0.292893	0.284662
0.321199	0.287457
0.350552	0.288606
0.380906	0.288324
0.412215	0.286457
0.444430	0.283120
0.477501	0.277959
0.511379	0.271205
0.546010	0.262765
0.581340	0.252607
0.617317	0.240921
0.653883	0.227561
0.690983	0.212392
0.728560	0.195511
0.766555	0.176804
0.804910	0.156217
0.843566	0.133651
0.882463	0.108905
0.921541	0.082126
0.960740	0.052476
1.000000	0.009189
</coords>
